,Shot rate,008.Filling  time [s],009. Plasticizing  time [s],000.Total  cycle time  [s],012.Min.melt  cushion [in],015.Peak  value Inj.  Pressure  [psi],016. Change- over Inj.  Pressure  [psi],003. Clamping  force [kN],018. Change- over Melt  pressure  [bar],051.Shot  vol. before  injection [in],092.Peak  value  Holding  pressure  [psi],100.Melt  temperature  [F],111.Cooling  time [s],machine_id,order,datetime,filepath,group_id
231,32,5.59,20.51,96.58,0.85,2728.0,2651.0,11025.8,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
232,33,5.57,20.49,96.65,0.85,2717.0,2677.0,11048.0,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
233,34,5.57,20.4,96.54,0.85,2722.0,2666.0,11035.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
234,35,5.57,20.49,96.71,0.84,2717.0,2690.0,11034.0,0.0,12.79,902.0,662.0,45.01,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
235,36,5.57,20.48,96.57,0.85,2719.0,2651.0,11037.5,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
236,37,5.57,20.53,96.56,0.85,2719.0,2703.0,11017.1,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
237,38,5.57,20.66,96.58,0.85,2724.0,2657.0,11035.7,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
238,39,5.56,20.64,96.59,0.85,2724.0,2661.0,11042.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
239,40,5.58,20.71,96.63,0.85,2724.0,2673.0,11025.8,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
240,41,5.55,20.61,96.59,0.85,2722.0,2672.0,11038.6,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
241,42,5.56,20.62,96.69,0.85,2724.0,2651.0,11026.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
242,43,5.54,20.78,96.51,0.84,2714.0,2683.0,11024.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
243,44,5.55,20.74,96.61,0.85,2721.0,2666.0,11023.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
244,45,5.55,20.69,96.66,0.85,2722.0,2663.0,11024.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
245,46,5.55,20.76,96.64,0.85,2721.0,2669.0,11050.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
246,47,5.55,20.53,96.52,0.85,2718.0,2670.0,11016.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
247,48,5.55,20.73,96.58,0.84,2718.0,2679.0,11059.0,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
248,49,5.54,20.65,96.64,0.84,2722.0,2682.0,11050.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
249,50,5.56,20.81,96.59,0.85,2715.0,2682.0,11054.3,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
250,51,5.55,20.63,96.64,0.85,2724.0,2664.0,11051.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
251,52,5.54,20.68,96.6,0.84,2722.0,2670.0,11037.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
252,53,5.57,20.69,96.67,0.85,2721.0,2666.0,11040.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
253,54,5.55,20.47,96.46,0.85,2721.0,2680.0,11021.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
254,55,5.53,20.62,96.38,0.84,2718.0,2677.0,11025.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
255,56,5.55,20.65,96.64,0.85,2727.0,2661.0,11008.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
256,57,5.55,20.42,96.6,0.85,2724.0,2679.0,11027.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
257,58,5.55,20.63,96.6,0.85,2719.0,2676.0,11028.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
258,59,5.54,20.5,96.64,0.85,2724.0,2669.0,11022.3,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
259,60,5.55,20.69,96.57,0.85,2722.0,2667.0,11046.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
260,61,5.57,20.41,96.64,0.85,2719.0,2669.0,11035.7,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
261,62,5.54,20.73,96.58,0.85,2721.0,2677.0,11034.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
262,63,5.49,23.02,97.3,0.82,2708.0,2706.0,11033.4,0.0,12.81,904.0,662.0,45.79,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
263,64,5.44,42.36,144.13,0.8,2637.0,2641.0,11058.4,0.0,12.83,902.0,662.0,92.78,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
264,65,5.42,32.71,86.92,0.61,2479.0,2477.0,10981.1,0.0,12.81,902.0,662.0,45.02,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
265,66,5.43,32.37,87.76,0.65,2609.0,2608.0,10994.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
266,67,5.58,21.59,96.6,0.84,2719.0,2702.0,11004.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
267,68,5.58,21.37,96.55,0.85,2722.0,2673.0,11022.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
268,69,5.55,20.76,96.52,0.85,2722.0,2683.0,11031.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
269,70,5.55,20.74,96.64,0.85,2718.0,2699.0,11042.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
270,71,5.57,20.71,96.61,0.85,2728.0,2651.0,11014.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
271,72,5.55,20.62,96.6,0.85,2722.0,2680.0,11031.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
272,73,5.55,20.65,96.6,0.85,2724.0,2672.0,11041.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
273,74,5.56,20.58,96.59,0.85,2724.0,2664.0,11044.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
274,75,5.56,20.65,96.6,0.85,2718.0,2674.0,11036.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
275,76,5.54,20.67,96.67,0.85,2721.0,2683.0,11030.5,0.0,12.8,904.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
276,77,5.55,20.69,96.52,0.85,2719.0,2666.0,11024.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
277,78,5.53,20.85,96.67,0.84,2717.0,2685.0,11037.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
278,79,5.57,20.59,96.61,0.85,2731.0,2648.0,11038.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
279,80,5.57,20.56,96.59,0.85,2721.0,2674.0,11033.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
280,81,5.56,20.76,96.63,0.85,2728.0,2647.0,11031.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
281,82,5.53,20.63,96.61,0.84,2719.0,2667.0,11029.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
282,83,5.56,20.49,96.6,0.85,2719.0,2688.0,11029.9,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
283,84,5.56,20.71,96.49,0.85,2719.0,2667.0,11037.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
284,85,5.52,20.56,96.39,0.85,2717.0,2696.0,11033.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
285,86,5.53,20.43,96.61,0.84,2721.0,2676.0,11036.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
286,87,5.51,20.55,96.62,0.83,2714.0,2698.0,11045.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
287,88,5.52,20.42,96.68,0.84,2718.0,2682.0,11040.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
288,89,5.52,20.49,96.52,0.84,2721.0,2689.0,11035.2,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
289,90,5.51,20.54,96.66,0.84,2715.0,2703.0,11034.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
290,91,5.51,20.28,96.58,0.84,2718.0,2701.0,11040.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
291,92,5.52,20.58,96.55,0.85,2719.0,2689.0,11039.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
292,93,5.52,20.4,96.63,0.84,2715.0,2690.0,11035.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
293,94,5.54,20.33,96.68,0.85,2727.0,2669.0,11022.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
294,95,5.52,20.38,96.49,0.85,2715.0,2696.0,11025.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
295,96,5.54,20.3,96.72,0.85,2718.0,2692.0,11032.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
296,97,5.53,20.28,96.5,0.84,2717.0,2683.0,11035.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
297,98,5.54,20.3,96.59,0.85,2718.0,2682.0,11061.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
298,99,5.55,20.32,96.7,0.85,2725.0,2672.0,11031.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
299,100,5.52,20.24,96.49,0.85,2717.0,2683.0,11045.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 18:27:28,./test_data2/imm1_100_4.xls,5
300,101,5.54,20.32,96.4,0.85,2718.0,2673.0,11037.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
301,102,5.53,20.36,96.66,0.85,2728.0,2664.0,11027.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
302,103,5.55,20.34,96.52,0.85,2721.0,2670.0,11042.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
303,104,5.55,20.53,96.52,0.85,2718.0,2702.0,11027.6,0.0,12.8,902.0,662.0,45.01,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
304,105,5.54,20.44,96.57,0.85,2725.0,2659.0,11045.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
305,106,5.56,20.43,96.51,0.85,2728.0,2643.0,11029.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
306,107,5.53,20.53,96.66,0.85,2722.0,2664.0,11031.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
307,108,5.54,20.4,96.58,0.85,2728.0,2654.0,11024.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
308,109,5.54,20.22,96.66,0.85,2722.0,2673.0,11037.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
309,110,5.54,20.33,96.57,0.85,2717.0,2679.0,11031.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
310,111,5.55,20.47,96.53,0.85,2709.0,2706.0,11035.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
311,112,5.55,20.48,96.68,0.85,2725.0,2667.0,11040.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
312,113,5.54,20.34,96.58,0.85,2717.0,2677.0,11022.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
313,114,5.54,20.43,96.59,0.85,2715.0,2682.0,11041.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
314,115,5.52,20.29,96.62,0.85,2721.0,2683.0,11034.0,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
315,116,5.53,20.29,96.66,0.85,2721.0,2679.0,11032.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
316,117,5.54,20.34,96.55,0.85,2725.0,2661.0,11014.2,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
317,118,5.57,20.37,96.66,0.85,2721.0,2682.0,11025.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
318,119,5.55,20.43,96.64,0.85,2722.0,2657.0,11011.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
319,120,5.56,20.35,96.57,0.85,2717.0,2690.0,11025.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
320,121,5.54,20.46,96.56,0.85,2718.0,2680.0,10996.2,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
321,122,5.53,20.43,96.54,0.84,2719.0,2688.0,11005.5,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
322,123,5.56,20.25,96.41,0.85,2722.0,2677.0,11018.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
323,124,5.54,20.28,96.61,0.84,2718.0,2682.0,11015.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
324,125,5.57,20.25,96.63,0.85,2719.0,2676.0,11039.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
325,126,5.53,20.35,96.55,0.85,2724.0,2677.0,11049.1,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
326,127,5.56,20.28,96.64,0.85,2722.0,2669.0,11016.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
327,128,5.55,20.28,96.59,0.85,2725.0,2660.0,11036.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
328,129,5.54,20.27,96.63,0.85,2715.0,2688.0,11047.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
329,130,5.53,20.37,96.55,0.85,2717.0,2690.0,11038.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
330,131,5.54,20.31,96.67,0.85,2724.0,2674.0,11023.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
331,132,5.54,20.3,96.63,0.85,2724.0,2660.0,11030.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
332,133,5.54,20.34,96.57,0.85,2717.0,2670.0,11011.9,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
333,134,5.52,20.14,96.6,0.84,2715.0,2696.0,11022.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
334,135,5.53,20.43,96.61,0.85,2721.0,2673.0,11037.5,0.0,12.79,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
335,136,5.53,20.33,96.58,0.84,2721.0,2679.0,11027.0,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
336,137,5.54,20.22,96.69,0.85,2721.0,2683.0,11038.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
337,138,5.53,20.34,96.51,0.84,2715.0,2693.0,11046.7,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
338,139,5.52,20.3,96.64,0.84,2715.0,2693.0,11035.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
339,140,5.52,20.26,96.58,0.84,2719.0,2688.0,11038.6,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
340,141,5.53,20.34,96.66,0.84,2718.0,2677.0,11008.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
341,142,5.52,20.42,96.61,0.85,2718.0,2690.0,11029.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
342,143,5.5,20.37,96.6,0.84,2721.0,2696.0,11015.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
343,144,5.52,20.57,96.6,0.84,2717.0,2680.0,11015.4,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
344,145,5.51,20.54,96.59,0.84,2717.0,2693.0,11030.5,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
345,146,5.53,20.56,96.54,0.84,2719.0,2683.0,11025.8,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
346,147,5.5,20.57,96.63,0.83,2712.0,2696.0,11011.3,0.0,12.8,902.0,662.0,45.0,Battenfeld UNILOG B8,Order no.: MacroPower 1300/12800,2021-06-08 21:08:16,./test_data2/imm1_200_4.xls,5
